suite,experiment,primitive,threads,cs_cycles,trial,ops_per_sec,mean_latency_ns,p50_ns,p95_ns,p99_ns,stddev_ns,cv_percent,throughput_ops,false_sharing_factor,fairness_gini,cpu_migrations,ctx_switches,notes
false_sharing,false_sharing,padded,2,0,8,1237789962,0,0,0,0,0,0,0,1.99,0,-1,-1,placement=compact;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,2,0,9,681874350,0,0,0,0,0,0,0,1.82,0,-1,-1,placement=compact;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,2,0,9,1237836896,0,0,0,0,0,0,0,1.82,0,-1,-1,placement=compact;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,2,0,10,620931204,0,0,0,0,0,0,0,1.99,0,-1,-1,placement=compact;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,2,0,10,1237553590,0,0,0,0,0,0,0,1.99,0,-1,-1,placement=compact;smt=on;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,2,0,1,765930748,0,0,0,0,0,0,0,1.9,0,-1,-1,placement=compact;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,2,0,1,1457472440,0,0,0,0,0,0,0,1.9,0,-1,-1,placement=compact;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,2,0,2,748191870,0,0,0,0,0,0,0,1.95,0,-1,-1,placement=compact;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,2,0,2,1455944666,0,0,0,0,0,0,0,1.95,0,-1,-1,placement=compact;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,2,0,3,762176668,0,0,0,0,0,0,0,1.91,0,-1,-1,placement=compact;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,2,0,3,1456787112,0,0,0,0,0,0,0,1.91,0,-1,-1,placement=compact;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,2,0,4,770685620,0,0,0,0,0,0,0,1.89,0,-1,-1,placement=compact;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,2,0,4,1456272870,0,0,0,0,0,0,0,1.89,0,-1,-1,placement=compact;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,2,0,5,769511932,0,0,0,0,0,0,0,1.89,0,-1,-1,placement=compact;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,2,0,5,1457616986,0,0,0,0,0,0,0,1.89,0,-1,-1,placement=compact;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,2,0,6,731760682,0,0,0,0,0,0,0,1.99,0,-1,-1,placement=compact;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,2,0,6,1457790294,0,0,0,0,0,0,0,1.99,0,-1,-1,placement=compact;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,false_shared,2,0,7,757215548,0,0,0,0,0,0,0,1.92,0,-1,-1,placement=compact;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
false_sharing,false_sharing,padded,2,0,7,1457344824,0,0,0,0,0,0,0,1.92,0,-1,-1,placement=compact;smt=off;formula=slowdown=padded_throughput/false_shared_throughput
